R1,R2,R3,R4,R(R),K(R),R_norm,K_norm,d
1.0,1.0,1.0,0.96,5.7142857142857455,1800.7942819410837,0.08245704441110716,0.8739018502880748,1.2671185892755743
0.96,0.99,0.99,1.0,4.018505104620825,1800.8069167602437,0.0530287683497654,0.8426308277033913,1.267588744573438
0.96,0.98,1.0,1.0,4.0163934426229595,1800.8058879918513,0.05299212294182333,0.8451770168673439,1.269310091762851
0.99,0.99,1.0,0.97,4.543928122831284,1800.8015961563533,0.06214686625745174,0.8557992571294964,1.269630209539028
0.98,1.0,0.99,0.99,8.407543959160602,1800.77222181836,0.12919537051469615,0.9285003836881396,1.2729546988176994
0.97,1.0,0.99,0.98,3.0396386130555144,1800.8109857956133,0.036041692794824935,0.8325600150284581,1.273723595076284
0.99,1.0,1.0,0.96,3.51063829787235,1800.807031626242,0.04421533782331338,0.8423465357652885,1.2739984327965186
0.97,1.0,0.99,1.0,8.823042998897533,1800.7676080778654,0.13640586718797568,0.9399193348724669,1.2764181063799014
0.97,1.0,1.0,1.0,12.763157894736969,1800.7433329414562,0.20478192256171834,1.0,1.277643060750786
0.98,1.0,1.0,0.99,11.92477876106205,1800.747946681951,0.1902328397091145,0.9885810488156727,1.2778948876817138
0.98,0.99,1.0,0.99,8.40754395916057,1800.768980865566,0.1291953705146956,0.9365217021366845,1.2788172665811293
0.95,1.0,0.99,1.0,3.205521472392649,1800.8064870164483,0.038920394526992114,0.8436944383305972,1.2788644624533652
0.97,0.99,1.0,0.98,3.039638613055519,1800.8077448428191,0.03604169279482501,0.840581333477003,1.2789810773501862
0.96,1.0,0.99,0.99,3.0929689472355526,1800.8067043435474,0.036967177959444125,0.8431565564235897,1.279978591605142
0.97,1.0,1.0,0.97,2.5015952355631197,1800.8111452290364,0.026704583409577525,0.8321654192602218,1.2805480283724093
0.98,1.0,0.99,0.98,4.486478222463842,1800.7947777691893,0.06114989087155927,0.8726746818029206,1.2817958603733723
0.97,0.99,1.0,1.0,8.823042998897533,1800.7643671250712,0.13640586718797568,0.9479406533210119,1.2823362696445966
0.95,0.99,1.0,1.0,3.205521472392649,1800.8032460636541,0.038920394526992114,0.8517157567791421,1.2841704475660618
0.96,0.99,1.0,0.99,3.092968947235557,1800.8034633907532,0.0369671779594442,0.8511778748721346,1.2852766204203825
0.98,0.99,1.0,0.98,4.486478222463833,1800.7915368163951,0.061149890871559115,0.8806960002514655,1.2872703571004092
0.96,1.0,1.0,0.98,2.519280205655531,1800.8049851579674,0.027011485245257136,0.8474115196659038,1.290276301226647
0.97,1.0,0.99,0.99,4.543928122831284,1800.788429844784,0.06214686625745174,0.8883857169136771,1.291819523961047
0.95,1.0,1.0,0.99,2.5738916256157673,1800.8030336469578,0.02795920214538684,0.8522414854993405,1.2927408333846175
0.96,1.0,0.99,1.0,4.725536992840112,1800.7858825766286,0.0652984743908082,0.8946901743823795,1.2938846355500646
0.99,1.0,1.0,0.97,5.4550102249489045,1800.7805619727383,0.07795762353516514,0.9078586038084846,1.2939742611451015
0.98,1.0,1.0,0.97,3.443204868154164,1800.7949372026123,0.04304511003901174,0.8722800860346843,1.2948494931508154
0.97,0.99,1.0,0.99,4.543928122831293,1800.78518889199,0.062146866257451895,0.896407035362222,1.2973488634587096
0.96,0.99,1.0,1.0,4.725536992840122,1800.7826416238345,0.06529847439080837,0.9027114928309243,1.299444104709851
0.97,1.0,1.0,0.98,3.443204868154164,1800.7867106592041,0.04304511003901174,0.8926406801559913,1.3086519954860412
0.98,1.0,1.0,0.98,5.3737690241719065,1800.77050263278,0.07654777813983843,0.9327553469304537,1.3125534439731663
0.95,1.0,1.0,1.0,3.6538461538461657,1800.782211880039,0.04670054156708249,0.9037751034581304,1.3136168753024027
0.96,1.0,1.0,0.99,3.5106382978723447,1800.7824292071382,0.04421533782331329,0.9032372215511227,1.3150520137422683
0.97,1.0,1.0,0.99,5.455010224948891,1800.764154708375,0.0779576235351649,0.9484663820412103,1.3227813960965975
0.96,1.0,1.0,1.0,5.71428571428573,1800.7616074402194,0.08245704441110689,0.9547708395099126,1.3241874607959647
